galaxy_id,sample_branch,control_tier,n_realizations,n_valid_realizations,observed_statistic,control_median,control_mean,control_std,control_p05,control_p16,control_p84,control_p95,empirical_percentile_observed,empirical_p_two_sided,finite_status,notes
G0016,partial_rank_134,shuffle_surrogate_partial_rank,1000,1000,0.32888139743865774,-0.0060913453357377533,0.0036856976785193131,0.28049711105686187,-0.4555748248709211,-0.28962515091395064,0.31390273322155871,0.46641589836109337,0.85999999999999999,0.26973026973026976,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0016,partial_rank_134,shuffle_surrogate_partial_rank_absolute,1000,1000,0.32888139743865774,0.20600585997401183,0.23169964266622767,0.1581375643766065,0.019402703201959901,0.063124997816800421,0.40487223761430347,0.51221783115813813,0.73099999999999998,0.26973026973026976,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0017,partial_rank_134,circular_shift_control_partial_rank,13,13,-0.92444955388842798,0.17844266295685191,0.070653452951091628,0.72028982117317519,-0.9600612322622144,-0.74017693382435312,0.8766997797506606,0.9626296368095355,0.15384615384615385,0.35714285714285715,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0017,partial_rank_134,circular_shift_control_partial_rank_absolute,13,13,0.92444955388842798,0.71243767726531493,0.66305979147381844,0.29010523923275378,0.163804875094608,0.33547591356910378,0.95920487592479242,0.97163479799290686,0.69230769230769229,0.35714285714285715,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0017,partial_rank_134,shuffle_surrogate_partial_rank,1000,1000,-0.92444955388842798,0.00082363998934165269,-0.0018102131383097538,0.28281266873106831,-0.47462286703951995,-0.28334265634225919,0.29181689046223669,0.49314143811715461,0,0.000999000999000999,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0017,partial_rank_134,shuffle_surrogate_partial_rank_absolute,1000,1000,0.92444955388842798,0.18599230947697712,0.22603073438652638,0.16998938078327908,0.015258479524885351,0.055681602258510911,0.41339131921314659,0.55611107554604622,1,0.000999000999000999,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0018,partial_rank_134,circular_shift_control_partial_rank,24,24,-0.27855224058261224,-0.030009076731644001,0.019457093283269857,0.32998907527001398,-0.40192963796048176,-0.35322783714331057,0.42530480536542659,0.47844610801238974,0.29166666666666669,0.64000000000000001,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0018,partial_rank_134,circular_shift_control_partial_rank_absolute,24,24,0.27855224058261224,0.33630374726012002,0.30070189776629025,0.13729434422562492,0.052465969651151051,0.15778266111737932,0.42530480536542659,0.47844610801238974,0.375,0.64000000000000001,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0018,partial_rank_134,shuffle_surrogate_partial_rank,1000,1000,-0.27855224058261224,-4.4138129226031016e-05,0.00041644301412773643,0.20941523325287487,-0.33482605858099518,-0.23301096511021993,0.23249861565878685,0.33562194355075181,0.098000000000000004,0.1968031968031968,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0018,partial_rank_134,shuffle_surrogate_partial_rank_absolute,1000,1000,0.27855224058261224,0.16773990709205855,0.1775636728421173,0.11102276987157883,0.017600124505656612,0.055208652694174611,0.29723093527865679,0.37282167330216509,0.80400000000000005,0.1968031968031968,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0018,spectral_control_76,random_phase_surrogate_radial_template,1000,1000,0.71721977294890404,0.71721977294890404,0.71721977294890416,8.6069140451680264e-17,0.71721977294890404,0.71721977294890404,0.71721977294890416,0.71721977294890427,0.5,1,DEGENERATE_PHASE_BLIND_STATISTIC,Per-galaxy summary; not a pooled p-value
G0018,spectral_control_76,random_phase_surrogate_residual,1000,1000,0.74351333656315832,0.74351333656315832,0.74351333656315821,1.1505682103091545e-16,0.74351333656315832,0.74351333656315832,0.74351333656315832,0.74351333656315832,0.5,1,DEGENERATE_PHASE_BLIND_STATISTIC,Per-galaxy summary; not a pooled p-value
G0018,spectral_control_76,smooth_profile_exponential_reference,1,1,,0.54841116895906106,0.54841116895906106,0,0.54841116895906106,0.54841116895906106,0.54841116895906106,0.54841116895906106,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0018,spectral_control_76,smooth_profile_linear_reference,1,1,,0.55293651198333094,0.55293651198333094,0,0.55293651198333094,0.55293651198333094,0.55293651198333094,0.55293651198333094,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0018,spectral_control_76,smooth_profile_quadratic_reference,1,1,,0.57036991400033354,0.57036991400033354,0,0.57036991400033354,0.57036991400033354,0.57036991400033354,0.57036991400033354,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0019,partial_rank_134,circular_shift_control_partial_rank,11,11,-0.6429640653914791,0.15144541620341273,0.058852392266215088,0.55776619943784667,-0.80358863224885746,-0.66665127489385712,0.60202639185620943,0.6521733475622109,0.18181818181818182,0.33333333333333331,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0019,partial_rank_134,circular_shift_control_partial_rank_absolute,11,11,0.6429640653914791,0.57727396204830239,0.50379374478272954,0.24649259629569042,0.11302825161471441,0.1596877600988518,0.70564241125489613,0.80358863224885746,0.72727272727272729,0.33333333333333331,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0019,partial_rank_134,shuffle_surrogate_partial_rank,1000,1000,-0.6429640653914791,0.0049026693018173004,0.012231824141813867,0.3070296809049024,-0.49256112949934672,-0.30390751809275063,0.33058217203153906,0.51053592325488273,0.012,0.027972027972027972,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0019,partial_rank_134,shuffle_surrogate_partial_rank_absolute,1000,1000,0.6429640653914791,0.22068881573186944,0.25101227753830019,0.17722776025058215,0.019442126504442228,0.065675689365214909,0.44189739411539719,0.57997137563983081,0.97299999999999998,0.027972027972027972,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0020,partial_rank_134,circular_shift_control_partial_rank,33,33,-0.092609127786791173,0.0022353821975214265,0.0033616171082632975,0.061214920509733386,-0.099563593337205464,-0.061486273754198205,0.066869251191879031,0.095746868135873658,0.090909090909090912,0.20588235294117646,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0020,partial_rank_134,circular_shift_control_partial_rank_absolute,33,33,0.092609127786791173,0.053454383819524734,0.0508234966030039,0.034286136493340807,0.0060091405227352115,0.010579450533375161,0.093865296131873194,0.10762749256845069,0.81818181818181823,0.20588235294117646,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0020,partial_rank_134,shuffle_surrogate_partial_rank,1000,1000,-0.092609127786791173,-0.0058769975896173828,-0.0029464363617846255,0.17923836296813586,-0.29468844468917949,-0.17774893043404588,0.18304663317995346,0.28834418290999092,0.318,0.62137862137862143,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0020,partial_rank_134,shuffle_surrogate_partial_rank_absolute,1000,1000,0.092609127786791173,0.12362522832979961,0.14471382013368578,0.10579689271924057,0.012144757172979694,0.038303346037099222,0.25696249233538343,0.34431997250821783,0.379,0.62137862137862143,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0020,spectral_control_76,random_phase_surrogate_radial_template,1000,1000,0.89379422461230462,0.89379422461230462,0.89379422461230496,3.0881367824342544e-16,0.89379422461230462,0.89379422461230462,0.89379422461230473,0.89379422461230473,0.5,1,DEGENERATE_PHASE_BLIND_STATISTIC,Per-galaxy summary; not a pooled p-value
G0020,spectral_control_76,random_phase_surrogate_residual,1000,1000,0.50013355370681645,0.50013355370681656,0.50013355370681645,1.113548712627462e-16,0.50013355370681634,0.50013355370681645,0.50013355370681656,0.50013355370681667,0.5,1,DEGENERATE_PHASE_BLIND_STATISTIC,Per-galaxy summary; not a pooled p-value
G0020,spectral_control_76,smooth_profile_exponential_reference,1,1,,0.54841116895906106,0.54841116895906106,0,0.54841116895906106,0.54841116895906106,0.54841116895906106,0.54841116895906106,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0020,spectral_control_76,smooth_profile_linear_reference,1,1,,0.55293651198333094,0.55293651198333094,0,0.55293651198333094,0.55293651198333094,0.55293651198333094,0.55293651198333094,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0020,spectral_control_76,smooth_profile_quadratic_reference,1,1,,0.57036991400033354,0.57036991400033354,0,0.57036991400033354,0.57036991400033354,0.57036991400033354,0.57036991400033354,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0021,partial_rank_134,circular_shift_control_partial_rank,31,31,-0.48658298402753458,0.014544114122097537,0.015564202900427686,0.39733433779033112,-0.49939537553483604,-0.47702340748556782,0.48598905318247443,0.49324956049683599,0.12903225806451613,0.3125,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0021,partial_rank_134,circular_shift_control_partial_rank_absolute,31,31,0.48658298402753458,0.44471945349431957,0.36649336808890198,0.15427064382460873,0.069962670587883719,0.15951654340267232,0.49038849304382903,0.50232553638219346,0.70967741935483875,0.3125,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0021,partial_rank_134,shuffle_surrogate_partial_rank,1000,1000,-0.48658298402753458,0.0046701310356612449,0.0029052230020278477,0.17619925157451993,-0.28900417407018381,-0.18695653381302665,0.18372531875039697,0.28451030708447161,0.001,0.002997002997002997,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0021,partial_rank_134,shuffle_surrogate_partial_rank_absolute,1000,1000,0.48658298402753458,0.12602781540542848,0.14349858693991091,0.10228769291738528,0.011418832586498949,0.038841738549009026,0.25825004365711435,0.33074326699459888,0.998,0.002997002997002997,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0021,spectral_control_76,random_phase_surrogate_radial_template,1000,1000,0.77008593865743669,0.77008593865743669,0.77008593865743658,1.3126949530801691e-16,0.77008593865743669,0.77008593865743669,0.77008593865743669,0.7700859386574368,0.5,1,DEGENERATE_PHASE_BLIND_STATISTIC,Per-galaxy summary; not a pooled p-value
G0021,spectral_control_76,random_phase_surrogate_residual,1000,1000,0.50842450277047324,0.50842450277047324,0.50842450277047302,1.7652196961350157e-16,0.50842450277047302,0.50842450277047313,0.50842450277047324,0.50842450277047324,0.5,1,DEGENERATE_PHASE_BLIND_STATISTIC,Per-galaxy summary; not a pooled p-value
G0021,spectral_control_76,smooth_profile_exponential_reference,1,1,,0.54841116895906106,0.54841116895906106,0,0.54841116895906106,0.54841116895906106,0.54841116895906106,0.54841116895906106,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0021,spectral_control_76,smooth_profile_linear_reference,1,1,,0.55293651198333094,0.55293651198333094,0,0.55293651198333094,0.55293651198333094,0.55293651198333094,0.55293651198333094,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0021,spectral_control_76,smooth_profile_quadratic_reference,1,1,,0.57036991400033354,0.57036991400033354,0,0.57036991400033354,0.57036991400033354,0.57036991400033354,0.57036991400033354,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0022,partial_rank_134,circular_shift_control_partial_rank,14,14,0.42649548734422033,-0.16841975571760809,-0.017755576568456315,0.4574637520907826,-0.52197344882251462,-0.46390804109642264,0.5915743463241887,0.66814752655773046,0.7142857142857143,0.53333333333333333,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0022,partial_rank_134,circular_shift_control_partial_rank_absolute,14,14,0.42649548734422033,0.44345844709884419,0.41782929237481231,0.18710164993879372,0.15040199584190853,0.15908733484740153,0.5950513726942015,0.66814752655773046,0.5,0.53333333333333333,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0022,partial_rank_134,shuffle_surrogate_partial_rank,1000,1000,0.42649548734422033,0.010380764717403124,0.0072353709388137078,0.28092997850485146,-0.45310140988333286,-0.29565883475072774,0.30345703010055397,0.45067563025570306,0.93200000000000005,0.13686313686313686,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0022,partial_rank_134,shuffle_surrogate_partial_rank_absolute,1000,1000,0.42649548734422033,0.20994912927673792,0.23108773739097321,0.15991391760218721,0.02054875937508889,0.064126727067973885,0.39706588558391664,0.53133693919289449,0.86399999999999999,0.13686313686313686,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0023,partial_rank_134,circular_shift_control_partial_rank,28,28,-0.33435628946425983,0.038831003896246392,0.0085570348037503942,0.45491511102865489,-0.65961482292552942,-0.50407682750619265,0.52502692125581019,0.68403383181076993,0.35714285714285715,0.68965517241379315,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0023,partial_rank_134,circular_shift_control_partial_rank_absolute,28,28,0.33435628946425983,0.41673954728465257,0.40318974454141293,0.21085305542836277,0.063756227764650258,0.15370599404982305,0.65003775110559414,0.69226408939447359,0.32142857142857145,0.68965517241379315,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0023,partial_rank_134,shuffle_surrogate_partial_rank,1000,1000,-0.33435628946425983,0.021472244280392273,0.012542139325422324,0.19760065537203877,-0.32087349742034527,-0.18358638307541772,0.20998816327161832,0.32954360192231963,0.045999999999999999,0.091908091908091905,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0023,partial_rank_134,shuffle_surrogate_partial_rank_absolute,1000,1000,0.33435628946425983,0.13862688518556354,0.15931323000698727,0.11756963471516919,0.012305413874615272,0.041397320504921793,0.2811321975705624,0.37488364846199368,0.90900000000000003,0.091908091908091905,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0023,spectral_control_76,random_phase_surrogate_radial_template,1000,1000,0.82033191534480776,0.82033191534480787,0.82033191534480765,1.8069711094858003e-16,0.82033191534480776,0.82033191534480776,0.82033191534480787,0.82033191534480787,0.5,1,DEGENERATE_PHASE_BLIND_STATISTIC,Per-galaxy summary; not a pooled p-value
G0023,spectral_control_76,random_phase_surrogate_residual,1000,1000,0.26392679921291462,0.26392679921291451,0.26392679921291462,8.4406161210407282e-17,0.26392679921291451,0.26392679921291451,0.26392679921291462,0.26392679921291473,0.5,1,DEGENERATE_PHASE_BLIND_STATISTIC,Per-galaxy summary; not a pooled p-value
G0023,spectral_control_76,smooth_profile_exponential_reference,1,1,,0.54841116895906106,0.54841116895906106,0,0.54841116895906106,0.54841116895906106,0.54841116895906106,0.54841116895906106,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0023,spectral_control_76,smooth_profile_linear_reference,1,1,,0.55293651198333094,0.55293651198333094,0,0.55293651198333094,0.55293651198333094,0.55293651198333094,0.55293651198333094,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0023,spectral_control_76,smooth_profile_quadratic_reference,1,1,,0.57036991400033354,0.57036991400033354,0,0.57036991400033354,0.57036991400033354,0.57036991400033354,0.57036991400033354,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0024,partial_rank_134,circular_shift_control_partial_rank,20,20,0.22900959393016895,-0.050544027204709643,-0.011461038381616976,0.21853289382063792,-0.28645368275198402,-0.22885237583573326,0.22145149993844743,0.26687170111967273,0.84999999999999998,0.38095238095238093,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0024,partial_rank_134,circular_shift_control_partial_rank_absolute,20,20,0.22900959393016895,0.21825568046396829,0.20770428562789531,0.068897828806231548,0.087591857188570266,0.16009151055892656,0.26507560308613465,0.29239885058395332,0.67500000000000004,0.38095238095238093,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0024,partial_rank_134,shuffle_surrogate_partial_rank,1000,1000,0.22900959393016895,-0.00089747112904852181,-0.0088326479442745864,0.23309482355751893,-0.39224119266908863,-0.2496016525182525,0.23871314031709637,0.37533884572654941,0.83099999999999996,0.35464535464535463,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0024,partial_rank_134,shuffle_surrogate_partial_rank_absolute,1000,1000,0.22900959393016895,0.16130750330195495,0.1896841156292913,0.13576136680570078,0.015740805112734128,0.050065615952026729,0.3306910019297758,0.44570988152816743,0.64600000000000002,0.35464535464535463,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0024,spectral_control_76,random_phase_surrogate_radial_template,1000,1000,0.88660966545333852,0.88660966545333852,0.88660966545333852,3.2177320244274195e-17,0.88660966545333841,0.88660966545333852,0.88660966545333852,0.88660966545333852,0.5,1,DEGENERATE_PHASE_BLIND_STATISTIC,Per-galaxy summary; not a pooled p-value
G0024,spectral_control_76,random_phase_surrogate_residual,1000,1000,0.41511613433329941,0.41511613433329941,0.41511613433329947,1.1770458635050727e-16,0.4151161343332993,0.4151161343332993,0.41511613433329941,0.41511613433329952,0.5,1,DEGENERATE_PHASE_BLIND_STATISTIC,Per-galaxy summary; not a pooled p-value
